-1058.9683811825896,353.0966737541021,-6.2651274999685445,86.25,72.79975381174935
-1061.8124284784446,355.91429071878116,-6.378400305035031,85.0,72.84676007434689
-1064.761292466318,358.61899558291964,-6.495260615187358,91.35802469135803,72.9168893967407
-1067.7858205192576,361.19176697511847,-6.606369722969687,92.7710843373494,73.05834955789102
-1070.874572112323,363.66254678855034,-6.697492530681424,75.0,72.99800401159341
-1074.0398358576565,366.08165412060595,-6.856681997137247,87.95180722891567,73.01781677120677
-1077.3980611816596,368.57533946922257,-7.111065093611029,72.15189873417722,72.97372847691862
-1080.9665903839225,371.2348151708449,-7.361671943478398,90.36144578313252,72.973826559887
-1084.8551670804986,374.1440058840309,-7.649422211491296,87.8048780487805,73.03301963130612
-1089.1357177908562,377.34678055911246,-7.966169950228025,87.65432098765432,73.07031568003374
-1093.794345354103,380.8349844648393,-8.335859302183621,91.25,72.99040258154373
-1098.7218007365736,384.53392042753006,-8.695983192922926,93.90243902439025,72.92792373068379
-1103.8682662910348,388.41542011578764,-8.905195605853859,90.12345679012346,72.97032009376731
-1109.1988699255937,392.45357548356924,-8.924,92.5,72.92279889558577
-1114.6723594439636,396.6086099649512,-8.924,93.82716049382717,72.98630761761373
-1120.623238574841,401.12722115157607,-8.924,95.06172839506173,72.93998793579489
-1126.4661055103809,405.5628671251423,-8.924,88.75,73.03787473824107
-1132.270934796855,409.96850859161333,-8.924,87.34177215189874,73.04488767048046
-1138.0132632236528,414.32597462381267,-8.924,88.88888888888889,72.95413640398414
-1143.7787996695527,418.7041253859491,-8.93193535830332,92.5,72.94405837898279
-1149.4764954752752,423.044007939937,-9.110384054159606,90.0,72.98299731743082
-1155.0334359279432,427.3071151031202,-9.293545686281833,90.2439024390244,72.9715706516142
-1160.4979416354524,431.54117938210715,-9.492661880170015,91.46341463414635,72.96794158178403
-1165.893760081977,435.7462624039528,-9.669885910284076,88.88888888888889,72.96651937874248
-1171.2634036053078,439.9239328900373,-9.849556551529979,89.74358974358974,72.97142352716162
-1176.6698921267582,444.10044237188555,-9.991564043970511,89.87341772151899,73.00266295259159
-1182.132484100421,448.2730513648964,-10.136672553075506,90.0,73.0124712494299
-1187.6758202956225,452.46004385746517,-10.313670204927082,97.5,72.98819571475511
-1193.157991173806,456.59172596136784,-10.472161530402337,89.87341772151899,73.01892020460107
-1198.6374607219082,460.74927495727013,-10.652225143152513,81.70731707317073,72.98069236767381
-1204.107512832418,464.9255494560188,-10.807542125259895,91.13924050632912,72.94373960933554
-1209.5809189331887,469.106109009734,-10.971338781644134,93.82716049382717,72.96723048026325
-1215.0913670079299,473.2944481920939,-11.037010715678072,95.0,72.9669852728423
-1220.6329362164838,477.48338519661786,-11.040588926237847,96.29629629629629,73.02232858775238
-1226.2622004502182,481.7271589343244,-11.042683558805573,92.40506329113924,72.97556753257581
-1231.9677743562575,486.02672644469163,-11.04450434038802,95.1219512195122,73.01732635636485
-1237.676598265097,490.33323955130174,-11.046642446909537,91.56626506024097,73.01016629967289
-1243.3525442775208,494.6234075894808,-11.131978469148343,89.1566265060241,72.99145697345385
-1248.9491233716144,498.86112181517245,-11.278450515503444,58.02469135802469,73.0325537372063
-1254.4961819443824,503.06416236604815,-11.43211414983255,90.0,73.07740217449941
-1259.9273084365875,507.17979288397913,-11.580512647245705,89.1566265060241,73.024535454541
-1265.3702702740864,511.30438666136126,-11.736080112376014,92.5925925925926,73.018135540854
-1270.8254433096167,515.4387443323664,-11.887226185540987,89.02439024390245,73.0308863267438
-1276.275497172418,519.5702588901806,-12.145644347050654,94.9367088607595,73.04331834298634
-1281.6825400878345,523.6703823474509,-12.395917325532666,88.75,73.06987430667601
-1287.036345769852,527.7311280888129,-12.626574575618916,90.0,73.03169551123295
-1292.399578972242,531.7977056106827,-12.880047341786659,86.25,73.07811327602019
-1297.7530558841572,535.8478196654495,-13.098806107562487,87.34177215189874,73.08745567875866
-1303.15154525581,539.9131662920843,-13.337596620597488,91.13924050632912,73.04297505259699
-1308.5752587366057,543.9776998186328,-13.538561397530662,90.0,73.00197637181292
-1314.029331421493,548.0414171729872,-13.746286007550488,88.0952380952381,73.09083954116787
-1319.5911623643442,552.1174518245851,-13.939690043455089,97.53086419753086,73.0469719335586
-1325.1528969274195,556.0660245859916,-14.224806459866016,97.53086419753086,73.08130097249263
-1330.780992052407,559.9567774635532,-14.457802731827876,93.75,73.10545390345693
-1336.3647361968883,563.7894298759511,-14.666837865689745,55.0,73.0578591430491
-1342.0268536239103,567.6520162478564,-14.888404304476506,97.5,73.06702990059291
-1347.7348077306287,571.4014597355362,-15.110752981010661,92.6829268292683,73.06489659603058
-1353.6118483077723,574.9330072821249,-15.24678833293657,88.0952380952381,73.06614715387747
-1359.64897837214,578.3246069937913,-15.349054024499754,87.8048780487805,73.04878646847368
-1365.7854638071663,581.7152185734467,-15.450278552513675,96.29629629629629,73.04425013118598
-1371.9499636003784,585.1384551125802,-15.560026915884526,89.87341772151899,73.0256388879353
-1378.1172577460366,588.5730801743623,-15.656569944373363,87.5,73.0245599752831
-1384.2680657192896,592.0104091284686,-15.771055406130817,87.95180722891567,73.07512174548451
-1390.377523923573,595.4434227631461,-15.869836052459338,87.34177215189874,73.11160860972296
-1396.4893506182198,598.8807303800522,-15.971102645626138,88.0952380952381,73.09454217322433
